Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-06-30,NorfolkIsland,18.6,18.9,36.0,15.3712,1.8,NNE,84.o,NE,NNE,20.0,26.0,94.0,89.0,1011.3,1009.3,7.0,6.0,20.1,15.3,Yes,Yes
2012-87-O1,NorfolkIsand,17.5,17.5,2.0,1.3,0.4,W,29.993,W,W,26.0,24.0,94.0,91. 0,1012.1,1010.2,7.0,7.0,18.9,17.3,No,Yes
2012-07-02,NorfOlkIs1and,18.2,19.3,0.4,2.0,5.5,W,43.0,W,WNW,20.0,24.0,76.0,89.0,1012.5,1009.9,7.0,5.0,16.5,15.9,Yes,No
2012-07-03,NorfolkIsland,17.7,18.8,7.6,2.8,2.8,W,46.0,W,WNW,28.0,22.0,61.0,51.0,1012.5,1011.2,1.0,6.0,17.5,15.2,No,Yes
2012-07-04,NorfolIsland,18.8,19.4,0.2,7.3,4.2,WNW,52.0,WNW,WNW,22.0,26.0,57.0,65.0,1013.5,1014.8,2.0,2.0,18.2,15.2,Yes,No
2012-07-05,NorfolkIsland,18.3,17.6,1.4,4.4,8.1,W,65.0,WNW,WSW,28.0,24.0,73.0,62.0,1014.8,1014.3,2.0,3.0,19.2,16.1,No,Yes
2012-07-06,NorfolkIsland,17.2,18.5,0.2,4.0,9.2,SW,39.0,WSW,SW,22.0,24.0,60.0,C1.0,1017.0,1015.3,2.0,2.0,16.8,15.4,Yes,No
2012-07-07,NOrfolkIs1and,16.1,15.7,4.6,3.6,q.7,S,37.0,SSW,S,20.0,19.0,58.0,51.0,1020.5,1020.2,2.0,1.0,17.3,13.0,No,Yes
2012-07-08,NorfolkIsland',16.7,18.1,0.4,3.0,9.0,ESE,37.0,SSE,SE,15.0,20.0,66.0,55.0,1024.6,1023.7,3.0,3.0,15.9,12.8,No,No
2012-07-09,NorfolkIsland,16.6,17.3,0.0,3.4,7.6,ESE,30.0,SSE,SE,15.0,7.0,67.0,58.0,1025.8,1027.2,2.0,1.0,14.1,12.7,No,NO
2012-07-10,NorfolkIsland,16.7,12.8,0.0,1.8,7.4,E,37.0,E,SE,20.0,13.0,65.0,55.0,1028.9,1028.4,2.0,1.0,17.7,11.4,No,No
2012-07-11,NoffolkIsland,16.7,1S.8,3.4,0.0,3.4,ESE,44.0,E,E,22.0,20.0,53.0,60.0,1028.9,1031.6,6.0,7.0,16.5,12.8,No,No
2012-07-12,NorfolkIsland,15.9,18.7,0.0,3.8,7.7,E,52.0,ENE,ESE,20.0,17.0,53.0,78.0,1030.6,1027.4,3.0,1.o,16.2,14.4,Yes,No
2012-07-13,NorfolkIslandd,18.9,19.6,4.B,2.2,9.2,ENE,41.0,E,NE,20.0,22.0,70.0,71.0,1027.0,1024.0,2.0,5.0,17.8,14.1,No,Yes
2012-07-14,Norfolk18land,18.1,19.9,0.2,4.4,4.1,NNE,43.0,NNE,NNE,19.0,19.0,78.0,83.0,1024.3,1022.0,6.0,7.0,18.2,16.8,Yes,No
2012-07-15,NorfolkIsland',18.1,18.7,1.2,0.0,1.4,NNE,50.0,NNE,N,17.0,20.0,75.0,80.0,1023.1,1019.9,7.0,8.0,18.1,17.4,Yes,Yes
2012-07-16,NorfolkIsland,16.0,17.0,8.0,4.4,0.8,SSW,56.0,SW,SSW,15.0,31.0,93.0,67.0,1020.3,1019.0,8.0,7.0,15.2,14.8,No,Yes
2012-07-17,NorfolkIsland,16.8,18.0,0.2,3.0,6.4,S,50.0,SE,SE,28.0,26.0,70.0,50.0,1022.5,1023.8,7.0,1.0,15.3,14.9,No,No
2012-07-18,NoorfolkIsland,16.0,16.7,0.4,6.9,3.0,E,59.0,E,E,30.0,24.0,80.0,58.0,1023.6,1021.1,3.0,7.0,18.5,13.5,Yes,No
2012-07-19,NorfolkIsland',17.8,18.1,13.4,1.6,1.7,ENE,54.0,ENE,NE,28.0,31.0,93.0,83.0,1020.3,1015.9,8.0,4.0,14.7,13.9,Yes,Yes
2012-07-20,NorfolkIsland,17.3,18.3,29.4,8.S,0.1,ENE,67.0,NE,NNE,15.0,39.0,94.0,89.0,1014.2,1010.6,8.0,7.0,16.4,14.7,Yes,Yes
2012-07-21,NorfolkIosland,18.8,18.3,27.0,3.4,5.1,NNW,33.0,N,NNE,15.0,11.0,88.0,81.0,1010.4,1007.6,4.0,1.o,20.6,15.7,Yes,Yes
2012-07-22,NorfolkIslad,19.0,19.1,26.8,2.0,8.2,W,52.0,NNE,W,22.0,30.0,87.0,73.0,1005.1,1005.8,6.0,4.0,17.2,15.0,Yes,Yes
2012-07-23,NorfolkIsland,17.7,19.3,1.2,2.6,6.7,NNW,z9.903,W,WNW,20.0,13.0,77.0,87.0,1007.7,1005.2,3.0,7.0,17.5,14.2,No,Yes
2012-07-24,NorfolkIsland,18.2,18.9,1.0,1.6,6.9,N,29.993,W,WSW,26.0,83.62,82.0,83.0,1008.9,1008.3,4.0,5.0,17.6,15.9,Yes,No
2012-07-25,NorfolkIsland,16.3,16.1,1.6,2.4,5.2,SSE,39.0,SSW,S,22.0,17.0,83.0,79.0,1012.2,1012.5,4.0,7.0,18.3,15.3,Ye8,Yes
2012-07-26,NorfolkIsland,16.7,17.7,1.2,4.Z,3.3,WSW,44.0,SW,SW,24.0,22.0,52.0,66.0,1014.5,1016.3,7.0,6.0,15.8,14.0,No,Yes
2012-07-27,NoorfolkIsland,15.9,16.3,0.0,2.6,0.3,SSW,22.0,WNW,WNW,13.0,11.0,69.0,66.0,1017.3,1015.2,7.0,7.0,17.7,13.5,No,No
2012-07-28,NorfolkIsland,16.7,19.4,0.0,0.6,3.1,NNE,52.0,W,N,17.0,15.0,73.0,86.0,1012.9,1007.9,3.0,8.0,17.3,12.2,Yes,No
z012-07-z9,NorfolkIssland,18.0,18.4,8.9,3.4,11.0,W,69.0,W,W,37.0,33.0,66.0,58.0,1007.6,l00b.5,4.0,2.0,16.6,14.7,Yes,Yes
2012-07-30,NorfolkIIsland,17.4,18.0,2.0,5.6,9.6,WSW,74.0,WSW,WSW,30.0,35.0,54.0,53.0,1010.2,1012.0,Z.D,2.0,16.8,14.0,Yes,Yes
2012-07-31,NlrfolkIsland,16.1,16.9,2.4,15.3712,8.9,W,69.0,W,W8W,31.0,37.0,60.0,53.0,1009.3,1009.5,7.0,6.0,lS.4,13.3,No,Yes
2012-08-01,NorfolkIsland,17.2,17.5,0.8,15.3712,8.4,W,57.0,W,W,30.0,30.0,59.0,58.0,1013.7,1012.0,2.0,4.0,15.9,12.9,No,N0
2012-08-02,NorfolkIsland],16.7,18.2,0.2,4.6,7.6,NNW,48.0,W,NW,20.0,11.0,69.0,69.0,1011.9,1014.2,2.0,2.0,16.0,12.2,No,No
2012-08-03,NorfolkIsland,17.5,18.6,0.6,3.2,9.7,WNW,41.0,WNW,WSW,20.0,24.0,59.0,61.0,1014.1,1012.5,3.0,2.0,16.9,13.1,No,No
2012-08-04,NorfolkIsland],17.5,18.2,0.0,2.8,B.g,SW,44.9,WSW,WSW,26.0,15.0,79.0,59.0,1013.7,1011.5,2.0,5.0,15.3,13.1,No,No
2012-08-05,NorfolkIsland',17.6,18.5,0.0,3.6,9.4,SW,43.0,WSW,WSW,22.0,20.0,59.0,56.0,1015.8,1014.8,2.0,3.0,16.3,14.2,Yes,No
2012-08-06,NorfolkIsland],18.4,18.8,5.0,4.4,7.4,W,50.0,W,W,13.0,15.0,78.9,55.0,1017.9,1016.2,1.0,1.0,16.5,12.8,Yes,Yes
2012-08-07,Norfolksland,17.2,18.9,7.2,4.6,9.9,W,S2.9,WSW,WSW,35.0,28.0,63.0,62.0,1017.3,1016.2,1.0,1.0,17.4,13.1,No,Yes
2012-08-08,NorfolkIsland,17.7,18.4,0.8,5.2,9.7,WSW,50.0,W,WSW,31.0,28.0,58.0,50.0,1019.0,1016.0,1.0,2.0,16.6,13.1,Yes,No
2012-08-09,NorfolkIsland,16.4,17.7,2.4,6.0,6.8,WSW,56.0,W,W,17.0,6.0,80.0,61.0,1016.9,1013.7,6.0,7.0,13.2,12.6,No,Yes
2012-08-10,NorfolkIsland,18.5,19.1,0.0,2.8,4.4,N,63.0,NNW,NNW,28.0,17.0,63.0,62.0,1007.1,1011.1,7.0,6.0,16.7,11.6,Yes,No
2012-08-11,NortfolkIsland,18.1,18.8,1.6,2.0,6.2,WNW,69.0,WNW,NW,17.0,11.0,85.0,58.0,1004.9,1007.3,7.0,4.0,74.q,13.8,Yes,Yes
2012-08-12,NorfolkIsland',18.7,19.4,3.4,6.0,8.4,NW,70.0,WNW,WNW,39.0,33.0,69.0,59.0,1007.3,1005.7,1.0,3.0,17.9,13.1,No,Yes
2012-08-13,NorfolkIslandd,16.4,17.3,0.0,4.8,7.2,W,50.0,WSW,WSW,28.0,30.0,60.0,75.0,1014.8,1015.4,7.0,3.0,18.4,15.5,No,No
2012-08-14,NorfolkIsland',17.3,15.5,9.s,3.6,7.6,WSW,48.0,WNW,WSW,15.0,17.0,62.0,51.0,1018.3,1016.5,7.0,1.0,17.6,12.6,No,No
2012-08-15,NorfolkIsiand,17.2,17.8,1.0,4.0,9.3,WSW,52.0,WSW,W5W,22.0,26.0,65.0,48.0,1018.9,1018.3,7.0,3.0,15.5,13.3,No,No
2012-08-16,NorfolkIsland,17.5,17.2,0.0,4.B,10.1,WNW,33.0,WNW,WNW,22.0,13.0,54.0,59.0,1020.9,1018.7,5.0,4.0,19.0,12.6,Yes,No
2012-08-17,NorfeolkIsland,18.8,19.3,8.2,3.8,10.1,NW,8I.0,WNW,NW,15.0,13.0,68.0,62.0,1020.9,1019.5,3.0,2.0,17.3,13.3,No,Yes
2012-08-18,NorfolkI81and,19.0,19.8,0.0,9.9,3.0,NNE,8B.0,NE,NNE,20.0,17.0,59.0,53.0,1022.8,1019.4,1.0,1.0,17.6,13.5,No,No
2012-08-19,NorfolkIsland,19.5,20.5,0.0,4.2,10.0,NNE,37.0,NW,WNW,22.0,15.0,87.0,80.0,1020.2,1018.2,b.o,5.0,18.4,13.6,No,No
2012-08-20,NorfolkIslland,17.3,19.0,0.0,2.6,4.6,WSW,37.0,SW,SW,17.0,15.0,64.0,64.0,1021.0,1018.9,7.0,8.0,16.9,15.4,No,No
20IZ-08-21,NorfolkIsland],17.9,18.6,0.8,3.0,7.8,WSW,43.0,SW,SSW,20.0,9.0,81.0,58.0,1021.7,1020.0,6.0,2.0,16.2,13.5,No,No
2012-08-22,NorfolkIsland,16.9,16.2,0.0,3.4,6.6,SE,31.0,ESE,SE,22.0,13.0,67.0,61.0,1024.1,1021.6,7.0,2.0,18.0,13.9,Yes,No
2012-08-23,Norfolksland,17.1,18.1,1.4,B.G,7.2,SSE,24.0,SE,SE,13.0,11.0,78.0,65.0,1023.5,1025.2,1.D,2.0,16.1,12.0,No,Yes
2012-08-24,NurfulkIsland,17.4,18.8,0.0,2.6,4.7,E,26.0,E,E,17.0,9.0,67.0,66.0,1025.5,1023.4,2.0,7.0,16.7,11.6,No,No
2012-08-25,NorfolkIsland,17.6,IB.7,0.0,3.2,8.0,ENE,17.0,ENE,ENE,30.0,11.9,52.0,57.0,1024.4,1021.6,7.0,3.0,16.4,13.7,No,Nu
2012-08-26,NorfolkIsland',16.8,7q.4,9.o,3.2,4.2,NNE,46.0,N,N,22.0,20.0,75.0,90.0,1021.0,1019.0,7.0,6.0,18.2,12.7,Yes,No
2012-08-27,NorfulkI8land,17.5,17.7,12.8,2.6,0.9,NNW,37.0,NNE,WNW,11.0,13.0,sG.0,84.0,1020.5,1018.4,7.0,7.0,19.6,16.0,Yes,Yes
2012-08-28,NorfoljIsland,16.3,18.4,7.2,48.8,3.1,SSE,50.0,S,SSW,19.0,20.0,90.0,84.0,1013.9,1016.1,7.0,8.0,16.1,13.5,Yes,Yes
2012-08-29,NorolkIsland,16.5,15.6,2.8,2.4,3.8,SW,56.0,WSW,WSW,28.0,28.0,65.0,56.0,1017.1,1874.5,3.0,2.0,17.5,13.4,No,Yes
2012-08-30,NorfookIsland,17.1,18.5,0.0,5.6,5.6,WSW,61.0,WSW,SSW,22.0,31.0,79.0,75.0,1015.4,1016.3,5.0,3.0,15.6,13.4,No,No
2012-08-31,NurfolkI8land,18.1,18.2,0.4,B.4,9.0,S,28.0,SSE,S,15.0,7.0,58.0,58.0,1020.2,1018.6,1.0,1.0,16.6,13.0,No,No
2012-09-01,NorfolkIsland],16.7,19.7,0.0,4.1,3.4,NE,31.0,NE,NNE,13.0,19.0,73.0,76.0,1017.7,1020.0,7.0,7.0,16.6,12.9,Yes,No
2012-09-02,NorflkIsland,18.1,18.8,9.4,2.2,2.6,N,59.0,SW,WNW,22.0,15.0,93.0,83.0,1015.1,1011.5,8.0,6.0,15.9,15.5,Yes,Yes
2012-09-03,NorfolkIsland],17.1,18.2,10.2,3.2,8.8,WSW,54.0,WSW,W8W,31.0,28.0,61.0,57.0,1015.6,1013.9,7.0,3.0,15.6,13.6,No,Yes
2012-09-04,NorfolkIsland,16.7,18.9,0.2,4.2,9.2,SSW,41.0,SW,SW,22.0,17.0,68.0,66.0,1018.6,1019.8,5.0,2.0,15.5,13.5,No,No
2012-09-05,NorfolkIsland,17.0,16.7,0.2,4.4,10.1,SSE,31.0,SE,SE,19.0,17.0,54.0,57.0,1023.9,1022.8,1.0,3.0,18.7,14.4,Nu,No
2012-09-06,NorfolkIsland,17.4,18.5,0.0,b.o,14.03,NE,30.0,NE,NE,11.0,13.0,55.0,53.0,1026.0,1024.2,5.0,3.0,l6.0,12.1,No,No
2012-09-07,NorfolkIsland,17.8,19.2,0.0,4.0,1.0,N,30.0,N,NE,17.0,9.0,55.0,52.0,1024.7,1021.0,7.0,7.0,17.2,14.2,No,No
2012-09-08,NorfolkIsland,18.8,19.0,0.0,2.6,4.0,NNW,56.0,N,NW,28.0,24.0,63.0,72.0,1011.9,1014.8,1.0,7.0,20.4,15.6,Yes,No
2012-09-09,NorfolkIsland],18.7,19.8,6.0,3.0,10.6,SW,37.0,SW,W8W,26.0,17.0,58.0,61.0,1016.8,1015.7,2.0,2.0,17.8,14.5,No,Yes
2012-09-10,NorfolkIsland,18.1,18.9,0.0,10.4,4.4,SW,30.0,SSW,S,17.0,20.0,65.0,63.0,1023.1,1022.2,1.0,1.0,17.5,14.7,No,No
2012-09-11,NorfolkIsland,16.9,16.7,0.0,4.6,3.9,SSE,31.0,SE,SSE,15.0,17.0,54.0,57.0,1025.8,1023.4,7.0,8.0,18.0,14.1,No,No
2012-09-12,NorfolkIsland,15.9,18.0,0.0,5.0,4.7,ESE,39.0,SE,SE,20.0,19.0,57.0,65.0,1025.7,1022.5,7.0,7.0,I6.O,14.1,No,No
2012-09-13,NorfolkIsland,16.1,18.0,0.0,4.8,8.4,ESE,20.0,E,ESE,20.0,43.0,44.0,42.0,1023.5,1020.7,4.0,4.0,15.4,12.5,No,No
2012-09-14,NorfolkIsland,18.4,19.2,0.0,8.4,9.5,NE,59.0,NNE,NNE,28.0,20.0,55.0,71.0,1019.9,1015.1,7.0,I.O,15.6,13.4,Yes,No
201z-09-75,NorfolkIsland],18.1,19. 0,11.4,5.6,7.6,SSW,69.0,NNE,SW,17.0,24.0,71.0,53.0,1016.2,1014.8,7.0,1.0,16.9,15.2,No,Yes
2012-09-16,NorfolkIsland',18.1,18.6,0.2,5.2,9.5,W,39.0,SW,WSW,19.0,20.0,69.0,55.0,1017.2,1015.6,6.0,1.0,16.5,12.5,No,No
2012-09-17,NorfolkIsland',15.6,18.1,0.0,3.8,8.7,SW,39.0,WSW,S,20.0,17.0,63.0,64.0,1021.4,1020.4,5.0,1.o,16.0,12.9,No,No
2012-09-18,NorfolkIsland,15.5,16.1,0.8,0.3,4.2,E,33.0,ENE,ESE,17.0,17.0,63.0,57.0,1022.7,1020.0,7.0,8.0,17.3,13.0,No,No
2012-09-19,NorfolkIsland,16.9,18.5,0.4,1.6,2.3,E,33.0,ENE,ESE,17.0,19.0,81.0,77.0,1020.5,1017.8,G.o,4.0,16.3,13.4,No,No
2012-09-20,NorfolkIsland,17.3,16.4,1.0,2.4,9.7,ESE,41.0,E,E,30.0,19.0,82.0,73.0,1020.6,1018.5,4.0,5.0,19.0,13.4,No,No
2012-09-21,NorfolkIslanjd,19.0,19.7,0.0,3.6,10.7,E,39.0,ENE,ENE,24.0,26.0,69.0,65.0,1021.2,1019.3,4.0,3.0,18.2,13.4,No,No
2012-09-22,NorfolkIslandd,15.8,20.1,0.0,4.6,1.7,E,48.0,NE,ENE,31.0,24.0,91.0,79.0,1020.3,1018.1,7.0,8.0,17.6,14.9,Yes,No
2012-09-23,NorfolkIsland',19.2,20.3,2.2,2.8,4.0,NNE,4I.9,NNE,NE,19.0,22.0,80.0,81.0,1017.2,1014.4,6.0,6.0,19.0,15.8,Yes,Yes
2D12-o9-24,NorfolkIsland],18.1,18.9,2.4,2.8,3.1,SW,31.0,NNE,SE,13.0,13.0,88.0,87.0,1016.1,1014.4,4.0,6.0,17.9,16.1,Yes,Yes
2012-09-25,NorfolkIsland',18.4,20.0,3.0,1.8,3.8,WSW,33.0,SW,SW,19.0,9.0,91.0,85.0,1015.0,1012.3,7.0,8.0,17.6,15.6,No,Yes
2012-09-26,Norfolksland,17.6,19.5,0.4,8.z,6.0,SSW,57.0,S,SSW,31.0,28.0,72.0,69.0,1014.1,1012.2,2.0,7.0,17.9,16.3,No,No
2012-09-27,NorfolkIsland,16.7,17.9,0.8,4.8,4.5,SSW,59.0,SW,SSW,35.0,30.0,55.0,60.0,1013.9,1011.3,5.0,7.0,16.4,15.1,Yes,No
2012-09-28,NorfolkIsland,17.2,18.4,17.8,5.4,6.1,S,54.0,SSW,S,24.0,28.0,83.0,62.0,1015.1,1014.0,7.0,7.0,14. 3,13.5,No,Yes
2012-09-29,NNorfolkIsland,17.9,18.9,0.6,4.2,7.6,SSW,37.0,SSW,SSW,22.0,15.0,63.0,54.0,1018.8,1017.8,6.0,2.0,16.9,13.7,No,No
2012-09-30,NorfolIsland,18.3,19.2,0.0,4.6,6.5,WNW,37.0,WNW,WNW,26.0,11.0,52.0,52.0,10z0.1,1017.8,7.0,6.0,16.7,12.1,Yes,No
2012-10-01,NorfolkIsland',17.8,19.4,1.2,4.6,2.3,WNW,22.0,WNW,S,22.0,39.0,91.0,66.0,1020.0,1019.3,8.0,7.0,16.8,16.1,Yes,Yes
2012-10-02,NorfolkIsland,15.2,18.7,2.6,3.0,10.4,SSE,37.0,SSW,55E,24.0,20.0,49.0,69.0,1022.4,1021.1,2.0,8.O,16.9,14.3,Yes,Ye8
2012-10-03,NorfolkIsland',18.0,16.8,1.4,5.4,10.8,S,35.0,SSE,S,20.0,20.0,56.0,57.0,1021.9,1020.5,2.0,5.0,18.7,13.3,No,Yes
2012-10-04,NorfolkIsland,18.4,19.5,6.6,0.0,9.9,SSW,31.0,SW,SW,20.0,17.0,60.0,53.0,1022.0,1020.1,5.0,5.0,17.8,15.0,No,No
2012-10-05,NorfolkIslanmd,18.9,20.2,0.0,4.6,10.4,W,31.0,WNW,W,24.0,17.0,62.0,62.0,1022.9,1020.7,6.0,1.0,18.6,15.9,No,No
2012-10-06,No5folkIsland,18.9,18.4,0.0,6.0,10.5,W,44.0,W,W,26.0,31.0,62.0,65.0,1020.9,1018.6,6.0,5.0,20.3,16.0,No,No
2012-10-07,NorfolkIsland,19.8,21.0,0.0,5.4,11.0,NW,37.0,WNW,WNW,20.0,17.0,71.D,61.0,1018.6,1015.4,5.0,1.0,18.9,16.0,No,No
2012-10-08,NorfolkIsland,20.3,21.3,0.0,9.8,6.2,NNW,44.0,NNW,NNW,19.0,20.0,75.0,71.0,1014.5,1012.2,2.0,S.8,19.3,16.4,Yes,No
20I2-10-0q,Norfolk1s1and,20.4,2z.z,l.Z,4.0,G.0,NW,B3.9,NNW,NNW,71.0,l7.o,sI.0,87.O,1012.0,1013.5,1.O,1.9,l9.1,16.0,No,Yes
2012-10-10,NorfolkIsland,21.0,21.8,0.0,2.6,10.7,NNW,57.0,WNW,W,31.0,19.0,82.0,1I.0,1013.7,1013.6,2.0,2.0,20.4,16.9,No,No
2012-10-11,NorfolkIsland,18.7,20.3,0.0,S.4,11.6,ESE,37.0,E,E,24.0,17.0,71.0,69.0,1022.8,1020.6,2.0,2.0,17.5,14.3,No,No
2012-10-12,NorfolkjIsland,19.6,21.4,0.0,5.4,5.6,NNE,57.0,NNE,NNE,30.0,24.0,76.0,89.0,1019.0,1015.3,1.0,7.0,19.8,15.8,Yes,No
2012-10-13,NorfolkIsland,19.9,20.6,23.6,10.7,5.8,W,72.0,WNW,W,31.0,31.0,58.0,60.0,1013.2,1014.2,1.0,1.0,19.4,17.5,No,Yes
2012-10-14,NorfolkIsland,18.9,19.3,0.0,6.6,10.5,SSW,37.0,SW,SSW,19.0,17.0,64.0,55.0,1020.2,70l9.7,3.0,6.0,18.3,15.6,No,No
2012-10-15,NorfolkIslandd,17.1,17.1,0.4,3.8,5.0,ESE,33.0,S,SE,17.0,15.0,63.0,54.0,1023.4,1022.0,4.0,6.0,19.0,13.6,No,No
2012-10-16,NorfolkIslaand,17.1,16.1,0.0,b.4,8.7,S,31.0,SSE,SSE,17.0,22.0,59.0,45.0,1023.3,1025.0,7.0,4.0,18.7,13.5,No,No
2012-10-17,Norfo1kI8land,17.2,18.2,0.0,3.7,3.4,S,20.0,S,S,6.0,9.0,53.0,54.0,1021.5,1024.4,5.0,2.0,17.1,12.5,No,No
2012-10-18,NorfolkIslawnd,19.4,20.6,5.2,0.0,7.7,WNW,44.0,WNW,W,33.0,24.0,52.0,60.0,1020.7,1018.2,7.0,0.0,18.1,13.0,No,No
2812-l0-19,NorfolkIsland],18.1,19.1,0.0,6.0,10.1,SSW,30.0,S,S,17.0,77.8,60.0,52.0,1021.1,1019.9,2.0,3.0,18.0,14.9,No,No
2012-10-20,NorfolkIsland,18.5,19.7,0.0,5.4,I0.o,NNE,26.0,ENE,WSW,13.0,11.0,58.0,56.0,1021.4,1019.6,2.0,S.O,16.9,12.3,No,No
2012-10-21,NorfolkIslland,20.6,21.3,0.0,4.2,12.1,N,37.0,NW,NNW,17.0,17.0,70.0,73.0,1017.3,1019.3,1.0,1.0,18.8,14.4,No,NO
2012-10-22,NorfolkIsland,20.7,21.5,0.0,4.8,11.6,N,39.0,NW,WNW,26.0,17.0,83.0,16.o,1014.4,1016.7,8.9,1.0,19.7,17.2,No,No
2012-10-23,NorfolkIslland,20.9,22.6,D.D,5.0,9.0,N,50.0,NNE,NNE,13.0,20.0,76.0,81.0,1011.8,1009.6,5.0,6.0,20.4,17.6,Yes,No
2012-10-24,NorfolkIsoand,21.4,21.7,45.0,15.3712,5.0,E,70.0,E,NW,11.0,20.0,0G.0,64.0,1007.6,1005.1,8.0,6.0,17.5,16.8,Yes,Yes
2012-10-25,NorfolkIsland',17.2,19.3,18.6,3.4,0.1,SSE,63.0,SE,SSE,28.0,31.0,89.0,95.0,1007.6,1008.1,8.0,8.0,17.9,15.9,No,Yes
2012-10-26,NorfolkIsland,18.1,17.1,3.8,0.0,7.5,SE,35.0,SSE,SSE,11.0,15.0,66.0,62.0,1013.1,1011.8,7.0,5.0,19.3,15.6,No,No
2D12-10-21,NorfolkIsland,19.8,20.6,0.0,3.6,9.1,N,28.0,NNW,SE,9.0,7.0,61.0,64.0,1015.2,I018.3,7.0,3.0,17.7,13.6,No,N0
201z-18-28,NorfolkIsland,17.8,21.5,0.0,4.6,7.7,NW,48.0,W,SSW,22.0,17.0,74.0,81.0,1013.9,1015.3,1.9,7.0,20.0,15.5,No,No
2012-10-29,Norfo1kI8land,18.1,lg.4,9.o,5.6,11.2,55W,52.0,SSW,58W,31.0,26.0,5g.O,5B.9,701G.8,1D14.5,7.o,3.0,l1.6,15.4,Yes,No
2012-10-30,NorfolkIsland,17.4,19.3,1.4,6.6,6.6,SSE,39.0,SSE,SSE,24.0,22.0,75.0,66.0,1016.7,1015.8,7.0,7.0,17.1,14.2,No,Yes
z012-18-31,NorfolkIsland,18.7,20.2,0.0,5.6,6.0,5,39.9,S,SSE,19.0,13.0,60.0,61.0,1018.1,1016.5,7.0,8.o,17.7,15.9,No,No
2012-11-01,NorfolkIslaand,19.1,20.2,0.0,4.2,2.8,ESE,31.0,E,E,19.0,9.0,69.0,GO.0,1017.6,1014.5,7.0,4.0,17.4,14.5,Yes,No
2012-11-02,NborfolkIsland,20.9,21.9,3.6,3.2,10.0,NNE,30.0,NNE,N,17.0,13.0,76.0,73.0,1010.9,1013.1,3.0,4.0,70.2,14.0,Yes,Yes
2012-11-03,NorfolkIsland,19.4,zl.0,3.6,6.8,10.3,SW,46.0,WNW,SW,24.0,20.0,76.0,66.0,1013.2,1012.4,4.0,7.0,20.0,17.2,No,Yes
2012-11-04,NorfolkIsland,18.6,19.6,0.0,6.0,6.2,SE,37.0,ESE,SE,22.0,20.0,63.0,49.0,1020.7,1019.8,7.0,5.0,17.8,15.7,Nu,No
2012-11-05,NorflkIsland,17.9,20.1,4.4,6.4,0.0,ESE,43.0,E,E,26.0,24.0,64.0,61.0,1022.4,1020.3,8.0,7.0,17.9,14.3,No,No
2012-11-06,NorfolkIsland,16.5,18.7,0.6,5.0,6.6,SE,54.0,E,ESE,28.0,26.0,63.0,73.0,1020.7,Io18.5,7.0,b.D,17.7,14.7,Yes,No
2012-11-07,NOrfulkIsland,18.0,16.4,1.2,6.6,6.9,SE,50.0,ESE,SE,30.0,28.0,69.0,59.0,1018.5,1016.5,7.0,8.o,19.5,14.8,Yes,Yes
2012-11-08,Norf0lk1sland,18.6,20.2,7.0,9.6,6.0,ESE,57.0,E,ESE,33.0,30.0,68.0,55.0,1019.5,1019.6,6.0,2.0,18.0,14.3,No,Yes
2012-11-09,NorfolkIsland,18.8,20.2,0.2,0.C,11.7,E,41.0,ENE,E5E,26.0,28.0,49.0,54.0,1023.6,192Z.1,1.0,2.0,18.9,14.7,No,No
2012-11-10,NorfolkIsland',19.2,20.4,6.6,0.0,14.03,ESE,31.0,ENE,NNE,20.0,17.0,52.0,49.0,1023.8,1021.3,1.0,1.0,18.7,13.3,No,NO
2012-11-11,NorfolkIsland',18.9,18.6,15.3712,0.0,2.1,NNW,28.0,NNE,NNE,9.0,13.0,56.0,54.0,1017.8,1020.6,6.994,3.D,20.3,13.1,Yes,No
2012-11-12,Norfolksland,19.3,19.3,7.0,3.8,5.6,SSE,39.0,S,SSE,22.0,20.0,92.0,57.0,1016.5,1019.1,8.0,5.0,13.9,13.4,No,Yes
2012-11-13,Norfolk18land,18.8,19.7,11.2,5.0,0.2,SW,44.0,SW,SSW,28.0,22.0,48.0,55.0,1018.7,1017.5,3.0,3.0,18.3,13.9,No,No
2012-11-14,NorfolkIsland,19.2,20.4,0.0,5.8,12.0,N,81.9,WSW,W,19.0,0.0,64.0,72.0,1020.0,1018.7,1.0,4.0,15.7,12.8,No,No
2012-11-15,NrfolkIsland,20.4,19.6,0.0,10.2,7.2,WNW,44.0,WNW,WNW,30.0,28.0,59.0,58.0,1019.0,1017.2,4.0,1.0,21.3,15.7,No,No
2012-11-16,NorfolkIsland',21.2,22.3,0.0,6.6,8.5,WSW,31.0,NW,WNW,19.0,9.0,64.0,71.0,1018.8,1016.9,7.0,6.0,19.8,16.3,No,No
2012-11-17,NorfolkIsland,22.4,23.3,0.0,4.4,11.6,NW,29.993,W,NW,20.0,22.0,73.0,68.0,1016.8,1014.4,4.0,1.0,21.2,17.5,No,No
